"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0035507",787.256703600582,-0.285021916413069,0.146318696964639,-1.94795280661876,0.0514206103315457,0.266484271350843
"FBgn0038953",804.988078123148,0.299576671872003,0.153840446705388,1.94732060578131,0.0514963098234646,0.266710508189605
"FBgn0038291",271.245915739731,-0.294770145738751,0.151407499887336,-1.94686621176687,0.0515507763867118,0.26672253938404
"FBgn0051352",452.53322219573,0.518819430047463,0.266503152544901,1.94676657702971,0.0515627256841188,0.26672253938404
"FBgn0011236",2059.04379702369,-0.26758386176058,0.137528917725852,-1.94565525698368,0.0516961646438042,0.267246694615144
"FBgn0038842",1560.97045714714,-0.223063013436285,0.11468973648222,-1.94492567755499,0.0517839240852276,0.267534202458938
"FBgn0023520",161.364367100791,0.320494696105734,0.16481070181344,1.94462308927319,0.0518203582902685,0.267556353628973
"FBgn0036353",407.451559144578,0.32191170095051,0.165570278163253,1.94426019284153,0.0518640823928352,0.267616092842881
"FBgn0038551",468.866243211963,-0.222720309127572,0.114650923147238,-1.94259499194393,0.0520651124870089,0.26848694623877
"FBgn0028691",964.581599090537,0.208354965003334,0.107312764080857,1.94156740615072,0.052189491880248,0.268748963365757
"FBgn0019948",2287.42860213454,-0.201400981693078,0.103739636513277,-1.94140820675907,0.0522087836516175,0.268748963365757
"FBgn0027948",7881.39544159283,0.260021938400745,0.133936988511804,1.94137512937906,0.0522127927144574,0.268748963365757
"FBgn0011769",139.907716567304,0.414132142770503,0.213406752498979,1.94057656527286,0.0523096588857673,0.269081143946997
"FBgn0002715",171.795598115088,0.348997484891354,0.180005113169834,1.93881984097906,0.0525232792840515,0.269870519611408
"FBgn0002780",3748.80538661044,-0.344915693771735,0.177903345044149,-1.93878138539857,0.0525279636874302,0.269870519611408
"FBgn0002906",529.826437521399,-0.272719098518029,0.140705979356812,-1.93821968167003,0.0525964265236986,0.269940451096307
"FBgn0066084",14623.5053488038,0.445904598076453,0.230068600867575,1.93813756590414,0.0526064413887072,0.269940451096307
"FBgn0023175",1290.54137504611,0.193503269380122,0.0998603358222663,1.93773902107162,0.0526550706894893,0.270011200373413
"FBgn0039417",209.6084929293,-0.321510175135383,0.165941337915842,-1.93749296693293,0.0526851122679831,0.270011200373413
"FBgn0039562",18650.5220817191,0.264973458905002,0.136785075302117,1.93715182975742,0.0527267865538925,0.270058488915721
"FBgn0051776",1.29405276095163,-3.60022486089371,1.85875098403372,-1.93690542295276,0.0527569054439702,NA
"FBgn0037093",1390.21066524458,-0.178014184933996,0.0919421927971857,-1.93615335373473,0.0528489215880869,0.270517573417987
"FBgn0011817",484.629867086246,0.437473316520959,0.226013445433393,1.93560748424538,0.0529157930367589,0.270693389947722
"FBgn0038453",798.798049681917,0.292239857273888,0.151007725136449,1.93526428538555,0.0529578726204092,0.270742244360974
"FBgn0036379",6.92381381172116,-1.38689098156587,0.716982900356708,-1.93434317732804,0.0530709478516701,0.271153774689656
"FBgn0039870",232.420406388031,0.360848245160326,0.186630454369023,1.93349068553852,0.0531757794208901,0.27131310327786
"FBgn0037530",2999.64321773999,-0.229901400696771,0.118914555420885,-1.93333271846377,0.0531952237384114,0.27131310327786
"FBgn0023507",907.084435265846,-0.381892438489117,0.19753453692576,-1.9332945237452,0.0531999260542433,0.27131310327786
"FBgn0033089",179.575975260528,0.322111854457179,0.16669011528229,1.93239925421902,0.0533102460296011,0.271709233131886
"FBgn0035348",621.807390419821,-0.280979548419511,0.145458044241177,-1.93168793025728,0.053398035402194,0.271990115454382
"FBgn0036125",2.90105663756834,2.19812136913432,1.13935305941304,1.92927148522928,0.0536971677475871,NA
"FBgn0027086",3009.40181875672,-0.257910889513084,0.133702638297418,-1.92898878284936,0.0537322547865718,0.273525111063387
"FBgn0261396",2168.77308908852,0.186620374984306,0.096819586617026,1.92750642204755,0.0539165484938686,0.274295497013733
"FBgn0038957",44.8489948981754,-0.557095341105215,0.289189019708931,-1.92640557952695,0.0540537512993633,0.274658515308926
"FBgn0038289",330.565786690896,0.304845787456731,0.158246002371879,1.92640435074209,0.0540539046108399,0.274658515308926
"FBgn0042104",60.2930844305569,0.495222463027425,0.257158651693155,1.92574684836321,0.054135991102743,0.274847688422136
"FBgn0011829",103.910003078543,0.443561826358358,0.230352650517421,1.92557726321804,0.0541571799846573,0.274847688422136
"FBgn0030864",519.48640184788,0.249277839239667,0.129575343536825,1.92380612264263,0.0543788897039159,0.27555074667411
"FBgn0024320",2062.83040702645,-0.287252287127422,0.149317965858738,-1.92376239172168,0.0543843734646922,0.27555074667411
"FBgn0000150",8947.89987679134,0.277537692225037,0.144274552011747,1.92367738007213,0.0543950350577391,0.27555074667411
"FBgn0016697",1057.26752750367,0.30896276069394,0.160657556590969,1.92311377846081,0.0544657623158635,0.275741204230494
"FBgn0020756",2142.82298400165,-0.215720373920545,0.11222199924846,-1.92226457704552,0.0545724748143012,0.276080729814836
"FBgn0067628",108.21062533132,0.379943497752431,0.197711177722334,1.92170974918791,0.0546422898399304,0.276080729814836
"FBgn0033918",1789.69630727254,0.160651603776891,0.0835986700454222,1.92170047310087,0.054643457700127,0.276080729814836
"FBgn0020018",253.54280281867,0.2888639130891,0.150330524638785,1.92152534412544,0.0546655103610297,0.276080729814836
"FBgn0032817",2701.21039380059,-0.216794608470725,0.112845136631928,-1.92116926738148,0.0547103712886697,0.276139733314492
"FBgn0039465",469.57996191336,0.284547900452977,0.148204724770682,1.91996510835441,0.0548623068280188,0.276738775593697
"FBgn0028692",3843.22910994988,0.22838877758454,0.119020043265186,1.91891022149666,0.0549956968180431,0.27708943305783
"FBgn0001179",947.419223918719,0.179484807574632,0.0935358040267655,1.91888880885946,0.0549984072343548,0.27708943305783
"FBgn0032139",102.857225546381,-0.412012267727068,0.214802360317907,-1.91809935010626,0.0550984148699066,0.277425352064267
"FBgn0040964",128.902023786225,0.330564680989476,0.172368665529336,1.91777710858483,0.0551392795639559,0.277463255024671
"FBgn0015509",2877.35003814671,0.20831083774325,0.108674278159003,1.91683663579037,0.0552586890501368,0.277721278028132
"FBgn0037703",453.868931002211,-0.223156300679079,0.116431927815416,-1.91662463094193,0.055285636526091,0.277721278028132
"FBgn0033769",108.807353308895,0.404107178263086,0.210847498052947,1.91658512429494,0.0552906593406962,0.277721278028132
"FBgn0022985",1315.55449274139,0.195175555727071,0.101862706261757,1.91606489646493,0.0553568357970214,0.27788597366623
"FBgn0027514",282.258152841255,0.321810561131,0.168100330871445,1.91439576271331,0.0555696065711929,0.278785916511175
"FBgn0051436",119.936406198502,0.357332379854163,0.186716846702298,1.91376614464733,0.0556500431581082,0.279021270605382
"FBgn0010516",1915.91077250773,-0.227529893193685,0.118931492527038,-1.91311727751132,0.0557330403751679,0.279269172211031
"FBgn0035541",512.859853238848,-0.360621755214957,0.18854824577057,-1.91262323200699,0.055796303334396,0.279343149490428
"FBgn0039881",56.7113984372315,0.506148808538272,0.26469200167695,1.91221799424077,0.055848239030332,0.279343149490428
"FBgn0035106",2823.3757082489,-0.247408185724864,0.129382968874244,-1.9122160194464,0.0558484922206023,0.279343149490428
"FBgn0040364",85.1322100113304,0.492001951627178,0.257345535470012,1.91183402785128,0.0558974857102048,0.279420284424045
"FBgn0051155",283.566331314194,-0.316030229855068,0.165362552466653,-1.91113541210485,0.0559871813945723,0.279700666714901
"FBgn0003950",234.791223762706,-0.283533806664766,0.148441131851362,-1.91007575278176,0.0561234604508198,0.280065153043981
"FBgn0005617",1343.63918132378,-0.259721806602885,0.135976810586207,-1.91004484870032,0.0561274390577149,0.280065153043981
"FBgn0031460",53.7131523784606,0.545930196021139,0.286006297631566,1.9088048079431,0.0562872764109879,0.280694428740954
"FBgn0035517",305.36585361807,0.368009980863471,0.19285859785407,1.90818550460443,0.0563672444472244,0.28092489552949
"FBgn0010441",801.388219532792,-0.221113512394935,0.115909061357274,-1.90764647565718,0.0564369239531268,0.281103840850912
"FBgn0040071",1253.08596851314,-0.303266073828912,0.159135425427018,-1.90571064246154,0.0566877577610284,0.281992871279141
"FBgn0027053",780.530658566935,0.195530500338783,0.102607009832621,1.90562516788809,0.0566988544027055,0.281992871279141
"FBgn0003187",11.328952037011,1.01561442935433,0.532995240706994,1.90548498708387,0.0567170571333992,0.281992871279141
"FBgn0000017",4352.5928987935,-0.240025038615817,0.126024321793902,-1.90459298014195,0.0568329998080539,0.282362591348237
"FBgn0052719",57.8986003933301,-0.753238903883452,0.395527426707138,-1.90439108143359,0.0568592698665919,0.282362591348237
"FBgn0030993",3629.41766080638,-0.35754585861328,0.187806455750324,-1.90379961745625,0.0569362863844728,0.282576452938561
"FBgn0026418",8729.7050030179,-0.215904030461787,0.113552135519184,-1.90136477376342,0.0572542502133291,0.283985175521775
"FBgn0031161",642.042326263189,0.196604441171273,0.103597660435617,1.89776912282163,0.0577265023729206,0.286157045413828
"FBgn0015949",3184.96277170346,-0.206991345247996,0.109108599722499,-1.89711302110417,0.0578130230318722,0.286415351603733
"FBgn0030590",33.1612774005377,0.723922599972023,0.381826154770203,1.89594817151199,0.0579668982335308,0.286870800925183
"FBgn0026372",62490.3063958776,-0.288440760875391,0.152157226714875,-1.89567572374263,0.0580029373208634,0.286870800925183
"FBgn0036772",823.991858246782,-0.236413302081725,0.124730611121141,-1.89539119512623,0.0580405943239373,0.286870800925183
"FBgn0040323",368.328102684705,0.226454153946896,0.119477270594378,1.89537434878054,0.0580428245534071,0.286870800925183
"FBgn0259173",217.368157070136,0.288434740886725,0.152249902078993,1.8944822751812,0.0581610248624017,0.287284397584433
"FBgn0003732",5989.0897758747,0.216782537546422,0.114448500334009,1.89414921920129,0.0582052062306773,0.287332106440052
"FBgn0029596",52.1797350672871,0.505305396954414,0.266932737847676,1.89300645933795,0.0583570104742752,0.287910728024536
"FBgn0040651",1.35124392697469,3.28345957822437,1.73459531895447,1.89292542320676,0.0583677877922693,NA
"FBgn0028670",3825.86208425119,0.249299335249524,0.131750053364457,1.89221430187882,0.0584624335843306,0.288259973176767
"FBgn0039129",31.4108751039831,0.715782479111328,0.378438014110011,1.89141273451259,0.0585692699681844,0.288503921629208
"FBgn0052638",1591.90842595503,-0.256404458539956,0.135580510358669,-1.89116015171837,0.0586029688798515,0.288503921629208
"FBgn0031220",2647.60636476028,0.28259276818577,0.149441980042565,1.89098650931472,0.0586261451174646,0.288503921629208
"FBgn0085474",1.0968816625715,3.76481511586526,1.99137975886138,1.89055608259164,0.0586836274543662,NA
"FBgn0039540",108.830239837448,0.35936766292631,0.190100552902358,1.8904082993956,0.058703374294802,0.288503921629208
"FBgn0028740",78.9769207653405,0.429909667456115,0.227422936454029,1.89035316384201,0.058710742939215,0.288503921629208
"FBgn0037110",219.540071971188,-0.310301730499669,0.164176254609819,-1.89005243929539,0.0587509470826077,0.288503921629208
"FBgn0029800",94.4594429497127,-0.403258946672483,0.213386316184234,-1.88980696552405,0.0587837816425542,0.288503921629208
"FBgn0038527",22.8600474056031,0.713713425111615,0.37771066288498,1.88957711614553,0.0588145400960481,0.288503921629208
"FBgn0030660",164.110424676025,0.35998515712825,0.190517998815869,1.88950733980871,0.0588238802120349,0.288503921629208
"FBgn0022774",894.3375991013,0.298166183181876,0.157984010311751,1.887318739368,0.0591174674433748,0.289671977912649
"FBgn0037759",406.306941664854,0.287881145823504,0.152542985108253,1.88721327053622,0.0591316460979925,0.289671977912649
"FBgn0086706",6516.73894429905,-0.200146734415909,0.106078445241972,-1.88678042894916,0.0591898645251927,0.28978661320187
"FBgn0035678",98.5925773220108,-0.413067014033802,0.218989225660283,-1.88624354823096,0.0592621426036117,0.289969907636602
"FBgn0039580",2435.64944823596,-0.321478572126197,0.170513292421376,-1.88535783668849,0.0593815424518393,0.290253162267957
"FBgn0039861",302.032040960311,-0.253711372330074,0.134583101266985,-1.88516515031678,0.0594075442852658,0.290253162267957
"FBgn0033715",253.409402483535,0.296341310479114,0.157207041508669,1.88503840308433,0.0594246531905081,0.290253162267957
"FBgn0037873",872.635350709007,0.291294168546941,0.154552047241194,1.88476421856999,0.0594616778243017,0.290263662481914
"FBgn0039600",2096.56340738138,-0.187442617007159,0.0994793581275761,-1.88423629318934,0.0595330203811042,0.290441575985891
"FBgn0030142",521.049182926637,0.203839850745696,0.108214012299722,1.88367334704417,0.059609173784036,0.290642737788243
"FBgn0028487",384.239515136707,-0.234425066321582,0.124540911501804,-1.88231371920051,0.0597934328652769,0.291086281311222
"FBgn0031693",225.331269433772,0.359366614890228,0.19091876350676,1.88230118553802,0.059795133643626,0.291086281311222
"FBgn0036254",379.025344612652,-0.344980076133218,0.183282829202494,-1.8822280168541,0.0598050632034349,0.291086281311222
"FBgn0030646",225.405030641837,0.271571969352652,0.144336852556885,1.88151511233503,0.0599018814917637,0.29122601617129
"FBgn0035829",557.482546669709,0.256189665103669,0.136162361358477,1.88150133816491,0.0599037534164663,0.29122601617129
"FBgn0053465",304.019606220433,-0.479365184390034,0.254887986962899,-1.88068959271827,0.0600141562107049,0.291509135208778
"FBgn0037728",3373.85491363892,0.247162897479802,0.131430600718872,1.88055822713981,0.0600320386576771,0.291509135208778
"FBgn0010877",2859.23853143761,-0.213563142781719,0.11364323350956,-1.87924204711892,0.0602114507701638,0.292209857002958
"FBgn0001941",2879.844977051,-0.244169258383698,0.129963579239867,-1.87875141491023,0.0602784438344853,0.292364503516562
"FBgn0001189",1348.46544693547,0.193577847727429,0.103071596339264,1.87809109980465,0.0603687036758659,0.292631753461987
"FBgn0039112",334.681904178197,0.267529982429513,0.14247642894055,1.87771397991132,0.0604203032203201,0.292711399128477
"FBgn0036398",4791.46799257644,-0.275318800516749,0.146679079951269,-1.87701477680537,0.0605160686212838,0.293004792981352
"FBgn0013988",2620.07045584739,-0.311896947528459,0.166214195986469,-1.87647598736903,0.0605899489719471,0.29319194493809
"FBgn0034808",3.2739045012251,-2.09738691415637,1.11772822744166,-1.8764730662274,0.0605903497308916,NA
"FBgn0031920",15.5694951678897,-0.974010954430917,0.519379839559683,-1.87533454370631,0.0607467139317804,0.293779721123886
"FBgn0038859",4.29941386428412,-1.72269374021126,0.918722799570598,-1.87509631960416,0.0607794737933069,NA
"FBgn0085261",149.854366332162,-0.610886777214149,0.325798462849668,-1.87504499521236,0.0607865336854586,0.293801579479716
"FBgn0037633",1156.86184256657,-0.210851947648098,0.11247619987139,-1.87463612648005,0.0608427996186214,0.293902856196045
"FBgn0035950",639.617905952893,0.240896911489259,0.128531604108079,1.87422317772284,0.0608996708103029,0.294006937444403
"FBgn0010772",1050.57218411201,-0.202149359784773,0.107942491089732,-1.87275055211323,0.0611028390846175,0.294816770841317
"FBgn0034577",2342.83007629214,-0.186643708692864,0.0997046661943822,-1.8719656342762,0.0612113580922506,0.295169254578101
"FBgn0016123",161.229199742684,0.426546289089374,0.227974262610174,1.87102826523339,0.0613411633594672,0.29562391583141
"FBgn0023524",20.4536755518682,0.79218431573094,0.424049696256833,1.8681402739436,0.0617425211711874,0.297385997516084
"FBgn0084001",18.2772128156281,0.817415346117617,0.437753207148189,1.86729721854649,0.061860093620516,0.297779964837221
"FBgn0261430",10.8635202808841,-1.11875699439822,0.599260483081201,-1.86689599261734,0.0619161136042643,0.297877348860284
"FBgn0035213",1054.33083303284,-0.241567179575409,0.129441716340885,-1.86622355144952,0.0620100953555077,0.298137767051233
"FBgn0030670",645.096244773616,-0.27780533675627,0.148877754573729,-1.86599628367374,0.0620418854418762,0.298137767051233
"FBgn0000479",881.74363689341,-0.22407916533621,0.120141078550163,-1.86513362490457,0.062162676424685,0.298456117719989
